Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd,CountryName
1328496,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,KGZ,YEAR,EUR,Europe,SEX,SEX_MLE,2020,,,,,,,3.1,3.1,,,,2023-04-20T07:33:14+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Kyrgyzstan
344317,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,SLE,YEAR,AFR,Africa,SEX,SEX_BTSX,2020,,,,,,,1.2,1.2,,,,2023-04-20T07:33:20+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Sierra Leone
1784760,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,JAM,YEAR,AMR,Americas,SEX,SEX_FMLE,2020,,,,,,,0.6,0.58,,,,2023-04-20T07:33:13+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Jamaica
7443005,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,IRL,YEAR,EUR,Europe,SEX,SEX_BTSX,2020,,,,,,,4.0,4.0,,,,2023-04-20T07:33:13+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Ireland
6774398,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,LKA,YEAR,SEAR,South-East Asia,SEX,SEX_FMLE,2020,,,,,,,3.8,3.8,,,,2023-04-20T07:33:21+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Sri Lanka
8894014,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,POL,YEAR,EUR,Europe,SEX,SEX_FMLE,2020,,,,,,,2.8,2.8,,,,2023-04-20T07:33:18+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Poland
2479304,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,LBN,YEAR,EMR,Eastern Mediterranean,SEX,SEX_FMLE,2020,,,,,,,0.8,0.83,,,,2023-04-20T07:33:14+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Lebanon
8364161,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,IRN,YEAR,EMR,Eastern Mediterranean,SEX,SEX_FMLE,2020,,,,,,,1.3,1.3,,,,2023-04-20T07:33:13+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,"Iran, Islamic Republic of"
7211137,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,TZA,YEAR,AFR,Africa,SEX,SEX_BTSX,2020,,,,,,,1.6,1.6,,,,2023-04-20T07:33:23+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,"Tanzania, United Republic of"
7549252,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,CZE,YEAR,EUR,Europe,SEX,SEX_BTSX,2020,,,,,,,4.3,4.3,,,,2023-04-20T07:33:09+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Czechia
7662131,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,BFA,YEAR,AFR,Africa,SEX,SEX_BTSX,2020,,,,,,,1.7,1.7,,,,2023-04-20T07:33:07+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Burkina Faso
6509719,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,EGY,YEAR,EMR,Eastern Mediterranean,SEX,SEX_FMLE,2020,,,,,,,1.6,1.6,,,,2023-04-20T07:33:10+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Egypt
5206069,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,ITA,YEAR,EUR,Europe,SEX,SEX_BTSX,2020,,,,,,,2.8,2.8,,,,2023-04-20T07:33:13+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Italy
344427,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,CIV,YEAR,AFR,Africa,SEX,SEX_MLE,2020,,,,,,,1.2,1.2,,,,2023-04-20T07:33:09+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Côte d'Ivoire
2743213,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,TZA,YEAR,AFR,Africa,SEX,SEX_MLE,2020,,,,,,,2.4,2.4,,,,2023-04-20T07:33:23+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,"Tanzania, United Republic of"
2195030,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,ISL,YEAR,EUR,Europe,SEX,SEX_FMLE,2020,,,,,,,1.1,1.1,,,,2023-04-20T07:33:13+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Iceland
8980292,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,GMB,YEAR,AFR,Africa,SEX,SEX_MLE,2020,,,,,,,0.4,0.42,,,,2023-04-20T07:33:11+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Gambia
5106557,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,TUN,YEAR,EMR,Eastern Mediterranean,SEX,SEX_FMLE,2020,,,,,,,1.2,1.2,,,,2023-04-20T07:33:22+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Tunisia
2320952,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,BHR,YEAR,EMR,Eastern Mediterranean,SEX,SEX_MLE,2020,,,,,,,2.0,2.0,,,,2023-04-20T07:33:05+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Bahrain
2915551,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,NGA,YEAR,AFR,Africa,SEX,SEX_BTSX,2020,,,,,,,1.2,1.2,,,,2023-04-20T07:33:17+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Nigeria
8681996,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,HRV,YEAR,EUR,Europe,SEX,SEX_MLE,2020,,,,,,,6.9,6.9,,,,2023-04-20T07:33:09+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Croatia
5298979,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,ECU,YEAR,AMR,Americas,SEX,SEX_FMLE,2020,,,,,,,1.3,1.3,,,,2023-04-20T07:33:10+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Ecuador
2003083,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,UKR,YEAR,EUR,Europe,SEX,SEX_FMLE,2020,,,,,,,1.2,1.2,,,,2023-04-20T07:33:22+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Ukraine
3835859,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,KHM,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2020,,,,,,,3.4,3.4,,,,2023-04-20T07:33:07+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Cambodia
3664004,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,MOZ,YEAR,AFR,Africa,SEX,SEX_FMLE,2020,,,,,,,1.0,1.0,,,,2023-04-20T07:33:16+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Mozambique
503387,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,SAU,YEAR,EMR,Eastern Mediterranean,SEX,SEX_FMLE,2020,,,,,,,1.8,1.8,,,,2023-04-20T07:33:19+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Saudi Arabia
2181888,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,NIC,YEAR,AMR,Americas,SEX,SEX_FMLE,2020,,,,,,,0.3,0.31,,,,2023-04-20T07:33:17+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Nicaragua
9400817,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,GNQ,YEAR,AFR,Africa,SEX,SEX_MLE,2020,,,,,,,3.3,3.3,,,,2023-04-20T07:33:10+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Equatorial Guinea
3630922,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,WSM,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2020,,,,,,,5.0,5.0,,,,2023-04-20T07:33:19+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Samoa
589088,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,KWT,YEAR,EMR,Eastern Mediterranean,SEX,SEX_MLE,2020,,,,,,,1.7,1.7,,,,2023-04-20T07:33:14+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Kuwait
5682647,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,LBR,YEAR,AFR,Africa,SEX,SEX_FMLE,2020,,,,,,,1.2,1.2,,,,2023-04-20T07:33:15+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Liberia
3604412,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,MEX,YEAR,AMR,Americas,SEX,SEX_MLE,2020,,,,,,,1.0,0.98,,,,2023-04-20T07:33:16+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Mexico
7848395,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,ETH,YEAR,AFR,Africa,SEX,SEX_MLE,2020,,,,,,,1.7,1.7,,,,2023-04-20T07:33:11+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Ethiopia
6206247,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,CMR,YEAR,AFR,Africa,SEX,SEX_FMLE,2020,,,,,,,1.2,1.2,,,,2023-04-20T07:33:07+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Cameroon
5391124,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,MWI,YEAR,AFR,Africa,SEX,SEX_MLE,2020,,,,,,,2.0,2.0,,,,2023-04-20T07:33:15+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Malawi
404095,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,MNE,YEAR,EUR,Europe,SEX,SEX_BTSX,2020,,,,,,,4.4,4.4,,,,2023-04-20T07:33:16+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Montenegro
9165730,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,MWI,YEAR,AFR,Africa,SEX,SEX_BTSX,2020,,,,,,,1.7,1.7,,,,2023-04-20T07:33:15+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Malawi
3802829,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,MMR,YEAR,SEAR,South-East Asia,SEX,SEX_FMLE,2020,,,,,,,2.5,2.5,,,,2023-04-20T07:33:16+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Myanmar
463802,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,PER,YEAR,AMR,Americas,SEX,SEX_FMLE,2020,,,,,,,2.0,2.0,,,,2023-04-20T07:33:18+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Peru
6325870,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,GBR,YEAR,EUR,Europe,SEX,SEX_BTSX,2020,,,,,,,5.1,5.1,,,,2023-04-20T07:33:23+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,United Kingdom
9453865,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,ZAF,YEAR,AFR,Africa,SEX,SEX_FMLE,2020,,,,,,,2.7,2.7,,,,2023-04-20T07:33:20+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,South Africa
7204808,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,ARM,YEAR,EUR,Europe,SEX,SEX_BTSX,2020,,,,,,,1.0,0.98,,,,2023-04-20T07:33:05+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Armenia
2565789,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,MAR,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2020,,,,,,,1.8,1.8,,,,2023-04-20T07:33:16+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Morocco
3684127,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,BWA,YEAR,AFR,Africa,SEX,SEX_MLE,2020,,,,,,,7.0,7.0,,,,2023-04-20T07:33:06+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Botswana
2420541,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,EGY,YEAR,EMR,Eastern Mediterranean,SEX,SEX_MLE,2020,,,,,,,1.5,1.5,,,,2023-04-20T07:33:10+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Egypt
1236667,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,TGO,YEAR,AFR,Africa,SEX,SEX_MLE,2020,,,,,,,1.7,1.7,,,,2023-04-20T07:33:22+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Togo
4644346,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,SGP,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2020,,,,,,,2.9,2.9,,,,2023-04-20T07:33:20+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Singapore
4875656,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,GUY,YEAR,AMR,Americas,SEX,SEX_BTSX,2020,,,,,,,1.3,1.3,,,,2023-04-20T07:33:12+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Guyana
5233052,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,GNQ,YEAR,AFR,Africa,SEX,SEX_FMLE,2020,,,,,,,1.1,1.1,,,,2023-04-20T07:33:10+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Equatorial Guinea
536837,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,MKD,YEAR,EUR,Europe,SEX,SEX_MLE,2020,,,,,,,2.1,2.1,,,,2023-04-20T07:33:17+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,North Macedonia
4386530,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,NZL,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2020,,,,,,,2.2,2.2,,,,2023-04-20T07:33:17+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,New Zealand
9659469,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,QAT,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2020,,,,,,,2.2,2.2,,,,2023-04-20T07:33:19+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Qatar
7032902,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,ALB,YEAR,EUR,Europe,SEX,SEX_MLE,2020,,,,,,,2.1,2.1,,,,2023-04-20T07:33:04+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Albania
7469961,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,HTI,YEAR,AMR,Americas,SEX,SEX_BTSX,2020,,,,,,,1.4,1.4,,,,2023-04-20T07:33:12+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Haiti
2552597,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,LKA,YEAR,SEAR,South-East Asia,SEX,SEX_MLE,2020,,,,,,,16.5,16.5,,,,2023-04-20T07:33:21+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Sri Lanka
1243359,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,KEN,YEAR,AFR,Africa,SEX,SEX_MLE,2020,,,,,,,2.9,2.9,,,,2023-04-20T07:33:14+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Kenya
4756954,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,BEN,YEAR,AFR,Africa,SEX,SEX_FMLE,2020,,,,,,,1.1,1.1,,,,2023-04-20T07:33:06+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Benin
3949039,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,ZMB,YEAR,AFR,Africa,SEX,SEX_FMLE,2020,,,,,,,1.0,1.0,,,,2023-04-20T07:33:24+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Zambia
8516667,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,ESP,YEAR,EUR,Europe,SEX,SEX_BTSX,2020,,,,,,,4.5,4.5,,,,2023-04-20T07:33:21+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Spain
4862502,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,BRA,YEAR,AMR,Americas,SEX,SEX_BTSX,2020,,,,,,,3.6,3.6,,,,2023-04-20T07:33:06+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Brazil
4108035,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,SRB,YEAR,EUR,Europe,SEX,SEX_MLE,2020,,,,,,,7.9,7.9,,,,2023-04-20T07:33:20+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Serbia
7994661,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,NZL,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2020,,,,,,,5.5,5.5,,,,2023-04-20T07:33:17+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,New Zealand
8589577,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,BIH,YEAR,EUR,Europe,SEX,SEX_MLE,2020,,,,,,,4.8,4.8,,,,2023-04-20T07:33:06+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Bosnia and Herzegovina
7000010,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,SWE,YEAR,EUR,Europe,SEX,SEX_MLE,2020,,,,,,,3.4,3.4,,,,2023-04-20T07:33:21+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Sweden
6768368,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,MDV,YEAR,SEAR,South-East Asia,SEX,SEX_MLE,2020,,,,,,,2.3,2.3,,,,2023-04-20T07:33:15+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Maldives
3611405,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,QAT,YEAR,EMR,Eastern Mediterranean,SEX,SEX_FMLE,2020,,,,,,,2.1,2.1,,,,2023-04-20T07:33:19+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Qatar
952504,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,TTO,YEAR,AMR,Americas,SEX,SEX_BTSX,2020,,,,,,,1.7,1.7,,,,2023-04-20T07:33:22+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Trinidad and Tobago
6272991,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,LBY,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2020,,,,,,,1.1,1.1,,,,2023-04-20T07:33:15+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Libya
5663114,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,PAK,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2020,,,,,,,10.1,10.1,,,,2023-04-20T07:33:18+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Pakistan
5974586,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,PHL,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2020,,,,,,,2.1,2.1,,,,2023-04-20T07:33:18+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Philippines
6973559,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,AGO,YEAR,AFR,Africa,SEX,SEX_BTSX,2020,,,,,,,3.3,3.3,,,,2023-04-20T07:33:05+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Angola
7390762,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,ZAF,YEAR,AFR,Africa,SEX,SEX_MLE,2020,,,,,,,5.2,5.2,,,,2023-04-20T07:33:20+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,South Africa
3929370,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,FRA,YEAR,EUR,Europe,SEX,SEX_BTSX,2020,,,,,,,5.4,5.4,,,,2023-04-20T07:33:11+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,France
9321758,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,BWA,YEAR,AFR,Africa,SEX,SEX_BTSX,2020,,,,,,,3.5,3.5,,,,2023-04-20T07:33:06+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Botswana
4737308,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,ISR,YEAR,EUR,Europe,SEX,SEX_MLE,2020,,,,,,,1.6,1.6,,,,2023-04-20T07:33:13+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Israel
1897925,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,LUX,YEAR,EUR,Europe,SEX,SEX_MLE,2020,,,,,,,6.7,6.7,,,,2023-04-20T07:33:15+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Luxembourg
1917801,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,LCA,YEAR,AMR,Americas,SEX,SEX_FMLE,2020,,,,,,,0.7,0.7,,,,2023-04-20T07:33:19+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Saint Lucia
4320482,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,AGO,YEAR,AFR,Africa,SEX,SEX_MLE,2020,,,,,,,4.6,4.6,,,,2023-04-20T07:33:05+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Angola
2717455,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,CUB,YEAR,AMR,Americas,SEX,SEX_FMLE,2020,,,,,,,2.5,2.5,,,,2023-04-20T07:33:09+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Cuba
9260735,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,MUS,YEAR,AFR,Africa,SEX,SEX_MLE,2020,,,,,,,3.8,3.8,,,,2023-04-20T07:33:16+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Mauritius
8676023,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,BFA,YEAR,AFR,Africa,SEX,SEX_MLE,2020,,,,,,,2.0,2.0,,,,2023-04-20T07:33:07+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Burkina Faso
576410,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,LAO,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2020,,,,,,,3.5,3.5,,,,2023-04-20T07:33:14+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Lao People's Democratic Republic
9080170,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,MNE,YEAR,EUR,Europe,SEX,SEX_MLE,2020,,,,,,,6.9,6.9,,,,2023-04-20T07:33:16+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Montenegro
2480171,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,FRA,YEAR,EUR,Europe,SEX,SEX_FMLE,2020,,,,,,,3.4,3.4,,,,2023-04-20T07:33:11+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,France
2506767,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,AUT,YEAR,EUR,Europe,SEX,SEX_BTSX,2020,,,,,,,3.4,3.4,,,,2023-04-20T07:33:05+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Austria
3161435,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,ARG,YEAR,AMR,Americas,SEX,SEX_BTSX,2020,,,,,,,2.3,2.3,,,,2023-04-20T07:33:05+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Argentina
9560339,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,SSD,YEAR,AFR,Africa,SEX,SEX_BTSX,2020,,,,,,,1.9,1.9,,,,2023-04-20T07:33:21+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,South Sudan
3717842,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,PNG,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2020,,,,,,,14.8,14.8,,,,2023-04-20T07:33:18+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Papua New Guinea
4313960,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,KOR,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2020,,,,,,,2.5,2.5,,,,2023-04-20T07:33:19+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,"Korea, Republic of"
9752802,ORAL_HEALTH_CANCER_LIPORALCAVITY_100K,COUNTRY,HRV,YEAR,EUR,Europe,SEX,SEX_BTSX,2020,,,,,,,4.2,4.2,,,,2023-04-20T07:33:09+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Croatia
